id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,dataset
3d8e038eaccf217f,"""

 666 

 - Many thanks, Technopat, for drawing the 666 to my attention! Most appreciated!   

Well done mate.  Keep 'em coming ! -   
hahaha sucker!! most people leave or stop editing in that space of time, there are usually only pathological cases who stay longer, hahaha, gurrgle, gurgle...(speaking for myself of course)   
Well, well, devilishly good (or should I say evil?) wishes to you on this auspicious anniversary! Cheers,   
This entitles you to a well-earned Technopat on the back. BTW, turn those digits upside-down and here's to yer next point of no return: 999... Cheers!   
wandering through the hugely useful set of items that might actually be of interest in triplicate, ɘ̯ɘ̯ɘ̯  does appeal, while the spanish usage of inverted question marks certainly appeals (hola!)¿¿¿ , and my late god father dead in crete might find ΨΨΨ, of some consolation, whikle my sometime sojourn in some dangerous countries suggests you might find  ӢӢӢ in a falseeto voice more scintilating... or perhaps ششش -  with the gutturals left in, trust you have the best of triplicity in  all its wealth and magnificence   
Congratulations, , you spawn of Satan. Just kidding. Keep up the good work! ;-)  Read! Talk! 

Well done! Congratulations! ofShalott 
Congratulations on this infernal milestone.  Perhaps an edit to Hades is in order? (talk•contribs) 
+1. Here's to your 7.7.7th anniversary etc - perhaps get working on Boeing 777 in anticipation? Talk 
Congratulations! That is a very cool achievement. ) -   """,0,0,0,0,0,0,train
f2ba1a3fb954b89f,"My opinion
This article (in its current state) is weird. It looks like someone pushing an issue or their own advice or something. I can't explain it. Looks a little bit like an essay on agriculture in general. But the only information i think we need to keep from it which regards agricultural productivity is:

for economists: agricultural productivity is measuring production of an agricultural good + estimating its value on the market, which = an indication of its profit-making potential.

for farmers: the term agricultural productivity means first the ability (for themselves or their community) to survive on the agricultural goods they produce. [perhaps list here the agricultural products mentioned in the article which the community can use, e.g. food (crops, dairy & meat), hides, manure, etc]

the part about it being a better idea to produce a variety of products instead of just specialising in one product (eg crops) is interesting information, but i'm not sure it belongs here. Any ideas on how to incorporate it into this article, or perhaps another one?",0,0,0,0,0,0,train
6838fb000c1d10ef,Welcome back! -  (talk),0,0,0,0,0,0,train
4d7effc0684f1bce,YOU LOVE SATAN!?! Not cool man. And you call yourself a Wikipedia editor...,1,0,0,0,0,0,train
cdb7d443de530fa2,"you are still a cock sucking FAG! 

you are still a cock sucking FAG!",1,1,1,0,1,0,train
cd64dbc66b880656,"March 2008
 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing. - [talk]",0,0,0,0,0,0,train
0772d02b3dacffd4,"""

 fdsgdfgfd 

  why don't you die?   talk """,1,0,0,1,1,0,train
cc86bf8411917e00,The lead is euphemistic and reads like a press release okayed by Oktar.  (𒁳),0,0,0,0,0,0,train
913420fe2f66726a,""":""""Emo has a specific meaning, like banana, not an all-inclusive one, like fruit.""""  I could not possibly disagree more.

It's impossible to split the """"historical"""" and """"popular"""" notions of emo because they're the same thing.

Since my """"grunge"""" example failed, here's another: """"Hip hop"""".  In the 80s, """"hip hop"""" described dance-influenced music that featured light-hearted lyrics, as performed by groups like Digital Undergound and DJ Jazzy Jeff and the Fresh Prince.  In the 90s, """"hip hop"""" described Gangsta Rap, as performed by Snoop, Dr Dre, and 2Pac.  In the 00s, """"hip hop"""" described an R&B-influenced; almalgamation of the two, as performed by Nelly and 50 Cent.

Your arguments that the original emo is the only emo is like claiming that Nelly and 50 Cent aren't """"hip hop"""" because their music sounds little to nothing like the 80s version of """"hip hop"""".  Instead, """"hip hop"""" of 2005 should be remembered for some NYC underground band whose sound is reminiscent of 80s hip hop.

Here's the key: ask someone in twenty years what """"emo"""" was like in 2005, what bands would you honestly expect them to throw out?  Indie bands that few people have heard of, or popular bands like Coheed and Cambria?

Splitting the scenes into """"waves"""" is a perfectly acceptable way to reflect the popularity of """"emo"""" over the years.  If you were to ask a random person what emo was in the 80s, they'd probably say Rites of Spring.  Ask a random person what emo was in the 90s, they'd probably say Sunny Day Real Estate or Jimmy Eat World.  (Don't disagree with this point simply because you would think of someone else first.)

Journalists and record labels didn't decide that the second wave of emo was emo.  Fans of the music did.  Regardless of how you feel about it, that's what happened.  It's historical and 100% true.

No matter who deemed modern emo to be emo, fans have accepted it.  End of story.

Encyclopedic articles (and Wiki articles, according to THE OFFICIAL GUIDELINES) are supposed to reflect the historical record shared by the most people.  Only a modest handful of people have heard of bands like Hot Cross and Trophy Scars, no matter how much you wish otherwise.

It's perfectly acceptable to include references to bands that still practice original emo.  That's a worthy part of the historical record.  However, your insistence that modern emo is illegitimate and should not be covered in the same article is a minority POV, which the Wiki rules are explicitly against.

Seriously, don't get me wrong: I'm entirely frustrated that """"emo"""" means something else now than it did ten years ago.  Every time I mention to people that I was in an emo band in the late 90s, I basically have to defend myself and go into some long-winded explanation that's completely meaningless to them.  BUT THAT'S LIFE.  That's how things are now, and how the word """"emo"""" has shifted in the last twenty years.  They know """"emo"""" to be something completely different from what it was, and I have to live with that.

And so does everyone else working on this article.  ChrisB 

""",0,0,0,0,0,0,train
42a72abf931563ec,Randi was born a DICK.  Randi will never overcome being a DICK.  The end.,1,0,1,0,1,0,train
cf445895bd37ed2e,FUCK OFF YOU TOTAL CRETINOUS ASSHOLE 9-),1,0,1,0,1,0,train
195cd0908e540ac6,"About Trick Daddy 

You say that the trivia section is unencyclopedic?  I agree that it's not paper-encyclopedic.
However, you should know WIKIPEDIA IS NOT PAPER.  That trivia is certainly notable, so it IS TOO encycolpedic.",0,0,0,0,0,0,train
f911fb4ee6e09d1f,"""
 Check see my reply on Template:Did you know nominations/Nayanars.   Talk  """,0,0,0,0,0,0,train
f1e0e1f2b18e416c,"""

Hello, """"Erik,"""" or whatever your name is.  Now, if you are done whining like a little bitch, please either kindly contribute to the encylopedia at hand, or GTFO.  What do you think this is, Twitter?  Oh, and the next time you are hanging around that cult-like website you control, can you do me a favor and tell that """"Kohai"""" to go fuck herself?  Same goes for KCO and CorriJean and the rest of that gang of patzers you have sucking your dick.  
Welcome to Wikipedia, Brah!   """,1,0,0,0,0,0,train
aa44d2f67334d8e8,"""
Sockpuppetry case
 
You have been accused of sockpuppetry. Please refer to Wikipedia:Suspected sock puppets/89.243.181.115 for evidence. Please make sure you make yourself familiar with notes for the suspect before editing the evidence page. Lemmey  talk """,0,0,0,0,0,0,train
fd3918336ee3c9ff,"Richard Machowicz 

Can you please see this discussion? I am trying to find out: why is it invalid to reference the shows if a podcast is lacking, when it would not be if there was a podcast? Are there similar rules for referencing out of print books?",0,0,0,0,0,0,train
60193209ebe37e30,""" Welcome to Wikipedia!  I'm glad you want to get involved, but I'm afraid there's a problem with the article you created,   Stanley Quatavis Mitchell.  It did not indicate how or why the subject is notable, that is, why an article about that subject should be included in Wikipedia.   Don't feel too badly; lots of people have a little trouble when creating their first article.  You might find it useful to read Your First Article for some good advice about starting to create articles on Wikipedia.  Two important rules of thumb are: Avoid  writing about yourself, your business, your family and friends, or your web page, and avoid writing about anything that hasn't been written about in reliable sources like books, newspapers, and magazines.  Anyway, don't be discouraged.  I've deleted the article you created, and feel free to ask me if you have any more questions.  If I've made a mistake, and this article really is about a subject that meets the notability criteria, then please let me know my leaving me a message and links to at least three newspaper articles, magazine articles, or books that have been written about the subject, and I'll be glad to undelete it, and even add the sources so no other patroller makes the same mistake.  - (talk · contribs) """,0,0,0,0,0,0,train
e2e8f606620f2107,"""

 Oobi started in 2004? 
A month ago, On the list of episodes, I saw that someone put the airdate January 1, 2004 for """"Dance!"""", Oobi's first episode. I know that this is not true, because even TVGuide.com states it premiered April 7, 2003. I am pretty sure whatever website said it started on January 1, 2004, is obviously not a reliable source. So did it start in 2003 or 2004? 71.64.6.46  """,0,0,0,0,0,0,train
55c609cadd17bad9,"""

 """"I do not have a personal connection, either by family, descent, or religion, with the people and places I write about in Wikipedia."""" 

I believe you; thousands wouldn't. ~   """,0,0,0,0,0,0,train
a9cf82941a7f4427,"im a vomit lover 

yourname

i love it when girls vomit on me",1,0,0,0,0,0,train
9db1de85063931a4,"What I am interested in, is that this article contain the information that is relevant to it's subject. Another thing is, can I ask you to please log in? I think that some people might find it a bit confusing not to know who they talking to, and perhaps it could even lead to some unnessecary misunderstandings.",0,0,0,0,0,0,train
67f936be75850708,"Antifreeze article 

Hi, Andy Dingley. Perhaps you'd be interested in giving a statement in this discussion, especially since you also objected to removal of medical information from the section in question and I mentioned that in the discussion? 134.255.247.88",0,0,0,0,0,0,train
dbf700713e68c239,"IP sock, but your a registered nutcase 

Try to edit without doing 3rr and pissing off thousands of your fellow editors. Better yet, just close your account and leave us alone. 173.104.94.253",1,0,0,0,0,0,train
d502b6dbb513eb74,"(UTC)

I am unsure about thefactual accuracy of the above. I live in Australia and study Unit 2 Biology and we have only ever spelt foetus as foetus. I believe this would be the correct way as in unit 2 Biology we would not be taught anything which is scientifically/medically incorrect. Shall investigate further.  09:54, 17 July 2006",0,0,0,0,0,0,train
359216a7796ccdff,REDIRECT Talk:Happy Hour (comic strip),0,0,0,0,0,0,train
c3c7f4b076bdb261,"I kinda thought it might be taking it a bit far, but thought I would throw it out there anyway.  OK, I don't mind just having the Stoopid Monkey line being including in the episode list and then the link beside it.  Let's see what everyone else thinks before adding it to that page. -  (VT)",0,0,0,0,0,0,train
5fd437a7661ef88f,"""

 Developer access 

I actually agree that it makes sense to limit """"developer"""" access to a fairly small group of people.  I nominated the number of individuals I did chiefly because I felt that Angela and Mav, despite the value and extent of their contributions, represent the same ideological wing of the Wikipedian spectrum.  I thought it wise to diversity the group by including some Wikipedians who have different perspectives, like Fred and Martin, and some who are longtime contributors but tend to stay out of Wikipolitics altogether, like JohnOwens and the Anome.

By the way, if you're serious about limiting the number of developers, you may wish to prune the list to exclude people who were once very active but are no longer involved.  It isn't healthy (or secure) to include a bunch of emeriti on such lists.

 20:27, 20 Mar 2004 (UTC)""",0,0,0,0,0,0,train
d37defef0f7d2afd,"BS 

Wikipedia loves the State of Israel. Only Zionist propaganda exists here!188.23.179.183",0,0,0,0,0,0,train
779a63a9a023c0e4,"""
Sorry.  It just seemed we were being stonewalled with a """"take a look at the RfC as it explans it all if you have a spare week to read it all and even figure out where to look in the first place; now go away"""".  Seems I was wrong and I apologise for that.  On a personal note, I have just been made redundant from work and am a little angry about that.  No excuse for taking it out on the editors here, though, I agree.  Maybe a nice can of cold beer and a little snooze afterwards?... yes sounds good to me.  Then I'll start over, if I may? )  clipman """,0,0,0,0,0,0,train
1937e2009ddb1e86,"This admin is obviously a Zionist masquerading as impartial. Nableezy is a champion of Wikipedia, and should be protected, not punished, for his consistently productive behavior.",0,0,0,0,0,0,train
0278f245edc81773,"Najib Effendi al-Yasin 

I suggest not to use paragraph indentation in the article Najib Effendi al-Yasin which have recently created to reach a more normal looking page. Happy editting.",0,0,0,0,0,0,train
f78fedaf0e0407cc,"Archives 

Why does the Archive Box at the top right stop at March 2011?  What is I want to see some archived discussions after that date?  Where do I go?  Thanks.",0,0,0,0,0,0,train
6725390870b978de,Vandals of the worthless Fuckipedia UNITE. FUCK THE SLIME ADMINS. FUCK THEM AND LISTEN TO THEM BEG FOR MORE.,1,0,1,0,1,0,train
9f77b0bbf9483ea9,"Is that your new strategy to claim there is no citation?  His ministerial licens is sourced and the people who signed it are sourced but you removved it anyway.  You are playing a game.

You have never listened to his teachings based on what you write.  He says God created all the races and intends them to stay that way.  He then went into a story about he accidentally crossed cucumbers with canteloups and the result was something unedible.  After that story, he said therefore God wants things pure.

In Deteuronomy 23:2, he specifically said it refers to people of two different races and if you violated that law then you can be forgiven in this dispensation of grace.  

You started all this by saying the license and everything is a fabrication and a smear campaign.  When it is well sourced, you delete it anyway.  At this point, it is the responsibility of the admin to deal with you.65.87.185.73",0,0,0,0,0,0,train
ec3221979e825281,"If you wish to 'readdress the balance' so to speak, please do so with the kind of sympathetic handling as befits a webpage being seen by all. That is all I request.

Thank you.",0,0,0,0,0,0,train
00eb6533c271bc85,"hate is my topic is hate
if you hate a person means you like that person. Your hate can turn into your love",0,0,0,0,0,0,train
3dba5af6533e54f0,"Materials: woods used 

How about some information on the various woods used for guitar making, and their various acoustic properties?  That's a must for a guitar article.",0,0,0,0,0,0,train
ab4c923bd6c20efb,"""
Okay I'm done talking about policy! I just thought I'd let you know that no one believes Wikipedia info to back up REAL sources. We aren't even allowed to use Wikipedia as a source on our Source Cards for research papers! Maybe you should find a new hobby and forget about wikipedia because I just created this account to make this place a bit more accurate! The internet is screwy noawadays and the only place I really trust is StarKidz because they get donations from parents etc...NO ONE EVEN TRUSTS WIKIPEDIA SO MAYBE YOU SHOULD STOP WASTING YOUR TIME! I'm never coming back here again. I previous had an account which you blocked for """"copyright infringment"""" when I wasn't posting anything you weren't. I honestly created this account to badmouth wikipedia so...YOU'RE AN ASS!   """,1,0,1,0,1,0,train
e6b05964086fcae6,"You know what?  I think I just need to rewrite the whole section.  Give me a bit to mull it over and I'll put something together before I go to bed tonight.  I think what I have now was poorly organized, and nibbling at it isn't going to make it better.  (That and maybe I can avoid all these database locks I'm getting.)",0,0,0,0,0,0,train
0c12cb75fb3981f9,"""

 Your moves of turtle pages 

Was wondering why you made a series of changes to the turtle pages. I am assuming it was for common names, but the names you used are ambiguous at best. The Dinner plate turtle has not been referred as such commonly for decades, the Northern Snapping turtle has several common names of equal usage. The Northern snake neck is more commonly referred to as the northern long neck, etc. These species were better off under their scientific names. I would prefer it if you would discuss such changes on the talk pages or the turtle portal before just doing it. Cheers,  talk """,0,0,0,0,0,0,train
70028cb9de42a777,"Reasons why I hate you 

1. You wrote on my page. Die. Die now bastard.

2. Being annoyingly quick at editing. You are gay.

3. Anally savaging my pets.",1,0,1,1,1,1,train
0a640c332fc90f1a,"""

Please take a break
I have been reading this snafu.  You are doing yourself no favors; please take a break.    
I just want to work on improving and creating articles etc.  Yes, defending myself is a laborious activity, but to hear exaggerations and hypocrisy thrown at me in an effort to demonize me for expulsion """"to protect the encyclopedia"""" is hard to stay away from; the overall nature of said activity is WP:BAITing and things like the CfD and the hostile RM closures is AGF/NPA in the extreme; who should 'take a break' is the chorus/cadre whose primary activity on Wikipedia seems to be attacking contributing editors by any specious and POV/AGF rationale available; I know I'm not alone in being attacked and vilified this way; and yes, there's far more productive things to be doing than arguing with people who only want to argue.  """,0,0,0,0,0,0,train
f8008effcf4b1d2e,"I am impressed with the psychoanalytic detective work you have done going down the rabbit hole of my contribution history and perhaps flattered but I am afraid your conclusions are entirely erroneous, Paul...  /talk/",0,0,0,0,0,0,train
d074e2dd257a0d55,"""

It wasn't a personal attack; it was an allusion to the person who instigated all this.  •talk•   """,0,0,0,0,0,0,train
7f964e4d43c8175b,"Go fuck yourself you little pinko commie bitch.  You little fucking 15 year old kid.  Go pretend you know something about the world elsewhere.  Little fuckers like you make me laugh!  Full of ideals and absolutely no real world expereince to back them up.  You swing your fucking little dick around wikipedia like it actually means something.  You are nothing but a piss poor joke.  I guess it is fitting for a fucking communist to block me on my own talk page in a subject about the death of liberty.  OOhh no you blocked me, what ever shall I do???  Oh I know, how about I change my IP address.  LOL...  Like this is my real IP anyway.  You didn't think you were dealing with an amature did you?  Rookie mistake!",1,1,1,0,1,0,train
098a045406dc8d52,"Other than more than my share of the recently deceased, I allow new articles to take me to where there are holes. The Pork campaign has been widely promoted, and I even heard a report about the Pork Board's response to the effects of the Swine Flu on pork sales (bottom line is there is no connection in US). This article led me to another ad exec, which may mean articles for other ad campaigns, and then I'll move on to whatever catches my fancy and wherever there are holes to be filled.",0,0,0,0,0,0,train
b470a0fa53c075ca,"Her Majesty the Queen in Right of Australia 
Just want to clarify exactly what this entity is, it appears in the section of personification of the state, personification at law is the incorporation of a legal entity, and as such it would be the proper highest authority for australia, and what relation this has to Her Majesty the Queen Elizabeth of Windsor.",0,0,0,0,0,0,train
4519a3e23491086e,"""

 Dear soldier of the Wikipedia neo-nazi/communist dictatorship 
What the hell are you tlaking about. I did not re-creat any article about the formal Australian Worker's Party formaly known as the New Communist Party of Australia. I think you are high on the lies told by storm front. You the hell listens to storm front. Oh my god Wikipedia is becomeing a dumping ground for neo-nazis and altra lefties. Since I am the voice of reason. I just have to say one thing. Pleas read my reply to storm front. Here it is - Okay okay. Lats just get the fatcs right. This is what some nazi said on storm front
"""" Peter Watson (of Warwick, Qld.) has claimed to represent all sorts of groups, and - in forums - likes to pretend he is several people at the same time. He has a habit of claiming to be the President of organisations he has made up on the internet. He says he is 14 (or 16) years old.""""

Answere:- No I have not supported lotsd of groups. I have only supported the CPW , AWP (formally known as the NCPA). I was never a member of the People's Think Tank Association plus the PTTA never had a president. Plus I have only ever been one person. And that person is Peter Watson. This nazi must have a lot of time on his hands to look for information on me. So I can only come up with only one conclusion and that is simply that this man has no social or sex life. So I can only say on thing """"go get a life man and get a women"""".

Peter was President of the """"People's Think Tank Association"""" based in Warwick, which he says """"split from the Communist Party of Australia just recently and they publish the Caller""""

Answere:- I was never the president of the PTTA. The PTTA was never ever created. The Caller was a fake news paper. As fare as I know it was only ever printed once by some nazi. Since the PTTA was never realy so how cna it split from the CPA. So many questions and not enough answeres. The man just doesn't have a life.

Peter was """"President of the New Communist Party of Australia"""" and """"Chairman of the Central Committee"""" (this is in his Communist International News)

Answere:- I was the president but not the had of the NCPA. I was the chairman of the central commitee. But as you might know the NCPA and the AWP are the same group. The AWP change its name to NCPA but change it's name back soon after remember you stupid nazi.

Peter was """"President of the Communist Party of Warwick""""

Answere:- Only for a short number of times in the hsitory fot he party that I was the presidnet of it.

Peter also says: """"the New Communist Party of Australia (NCPA) , The People Think Tank Association (PTTA) and the Communist Socialist Workers Front (CSWF) did dissolve and absorbed into the Australia First Party (AFP)"""".

Answere:- The Communist Socialist Worker's Front never ever was created and never was real. It just goes to show that nazis just makes things up to help them selvs. The PTTA was never real. If you are aksing why I made the CSWF and the PTTA up well it was just for fun.

Peter has also set up the """"Australian Worker's Party""""

Answere:- This nazi (FairDinkum) is a idiot. I have said this many times that it was started in april was a split from the CPW that changed it's name to NCPA than change it's name back to AWP when it was kicked out fo the AFP. Not only are nazis stupid like FairDinkum but they also don't listen.

I am a Communist and believe in Marxist-Leninism. I am not retarted. Plus I am not troubled person or retarted. I have never said in my life that I was the king of the Communists or the Nazis. Once more the nazis made some thing up to make them selvs look better and sound better than other people.""",1,0,0,0,1,0,train
d097da6faeb64c3d,"moooovvvvvveeeeeeeeeerrrrrrrrr fuuuuuuuuuuuuuucccccckkkkkkkkkkkkkkeeeeeeeeeeeer
why the hell did you block oliver hacker pro
imbisil",1,0,1,0,1,0,train
69b68975cee01a7e,".

  Catherine Varfaillie of the university of Minnesota was able isolate the potentially ploripotent MPAC from bone marrow populations.  Still there are other powerful stem cells found in BMSC populations, including mesenchymal.  There was a claim of a lübeck stem cell also being ploripotent and formed organoids but that was not peer reviewed, and such claims have disapeared.  Oligofactory cells are believed to be ploripotent, and are located around the nose and brain.  The university of pittsburg also found the amniotic epithelial are also ploripotent which can be obtained from the placenta",0,0,0,0,0,0,train
51638ef825c9441f,"""
What the...? The semi-protection is gone!! RE-PROTECT!! RE-PROTECT!!  '''''' (speak/spoken) """,0,0,0,0,0,0,train
48cc0d6974405ac2,"""

 1. You do not have to read through dozens of pages of comments. You merely have to read the phrase """"anti-Islamic cut and past [sic] troll"""" and use the process of rational thought to come to the logical conclusion that this constitutes a personal attack, and that personal attacks are in direct violation of wikipedia policy and can be deleted on sight. Please answer the very simple question: Is the phrase """"anti-Islamic cut and past [sic] troll"""" a personal attack or is  it not a personal attack?  

 2. What does Wikipedia:Requests for arbitration/168.209.97.34 have anything to do with any of this? Pename""",0,0,0,0,0,0,train
067385e05d53448b,"Where do you sources say tehre was no thorough investigation? Moreover as almost all the sources (including this one) seem to say that Ratzinger re-opened the investigation there must have been one, not matter how cursery.",0,0,0,0,0,0,train
a4252ede39ce12d1,YOU PIECE OF MEXICAN BURRITO!!!!! LEAVE OUR PAGE ABOUT BRYAN ROLLISON ALONE!!!!!!!!,1,0,0,0,0,0,train
0233cbb047b19457,"""

 Lynx_Aviation (United States) 

You are reverting my edits to Lynx aviation, but they are constructive edits. My edit concerning the destinations is constructive and improves the article. It makes the article flow better and still provides the opportunity for people to click """"show"""" to see the full list of destinations if they wish on the same page. Not all people wish to see all destinations of an airline. My edits not only improve the article but also improve the readability of the destinations if the person viewing wishes to click the """"show"""" link. 

I also find it strange that you find issue with my edits even though you clearly have been editing this page for the past few months and yet you found no issue with the gibberish introduction and history section that was there for months.""",0,0,0,0,0,0,train
2e476750acebc3f7,"""

FYI: the user who called himself """"Doc United States"""" has been identified through Checkuser as one of numerous sock puppets of  |talk """,0,0,0,0,0,0,train
b81453ac000cf8b8,(probably more by now),0,0,0,0,0,0,train
e63fff678735e4d2,"What is your fucking problem?? I added the reference sources, If it is anyone who is going to get pinched for a 3RR violation it's you not me so just FUCKING COOL OUT! I am trying to be a good contributor but you are trying my patience!",1,0,1,0,0,0,train
5f9de2a7acc584bd,"Ok. You're right, I checked. It had been below the main Islam template however - it doesnt mean that cant or shouldnt change. Article flow has to be considered and the next most relevant template has to be considered which enables the reader to go more deeply into the subject.  (talk•contribs)",0,0,0,0,0,0,train
5278631e62d1cc18,"""

""""Merge"""" template voting

I've set up two separate votes on the """"merge"""" templates' discussion page.  One pertains to the templates' wording, and the other pertains to the templates' visual design.  Users may vote on neither, either or both of these issues.

Please note that I've posted this invitation on the talk pages of everyone who has expressed a preference for either wording and/or visual design.  — 3 July 2005 19:48 (UTC)""",0,0,0,0,0,0,train
7e994145e67846c3,REDIRECT Talk:Zrkinyants Saint Gevork Church,0,0,0,0,0,0,train
a25128f204489c4e,"""

 Institute of Rural Management 

Hello Kudpung, could you please do something about Institute of Rural Management, which has been recreated by Samar Saeed Akhtar through copy and pasting. I suggest you, after two reminders and three CSDs, block this problematic user.  """"Ad """" """,0,0,0,0,0,0,train
2f47e3c95a731caa,Next person (sexy boy),0,0,0,0,0,0,train
02e73fff36805e05,"""
Your bizarre fascination with me is disturbing.  Please stop posting about me. I have asked multiple times. Thank you.  So long as this nonsense is here, my response will be as well.- Sinneed """,0,0,0,0,0,0,train
68a0b82fae30e85d,"""

 Block 

Hi Yamla. Last week you blocked me for 72 hours for inappropriate edits of mine, which I'll accept were perhaps a little extreme. This time round, I would like to avoid a block, so I would like to know to what extent I am, allowed to point out that I dislike people. If I were to leave a message here now saying """"I don't like you"""", would that be enough to warrant a further block? If so I shall refrain as I wish to be a legitimate editor. 194.189.32.65  """,0,0,0,0,0,0,train
f7f0bbc604c2b570,"Is it fair to say that you agree that wiki is not a democracy? or have you not had time to answer, I don't want to put words in your mouth or anything . . . but it's been a couple of hours, usually you respond quickly. 72.0.36.36",0,0,0,0,0,0,train
b25c1b578464d3f1,"I'll tell you what I'm not, and that's a useless, towel-headed sand nigger.  All your kind sicken me.",1,0,1,0,1,1,train
73a92b68553061af,"Yes I agree, currently no feedback is needed. Just take it up with this particular user.",0,0,0,0,0,0,train
655e890886c93c92,"The only one I know much about is French Tarot, but I think the other games are similar. French Tarot is much like other trick-taking games; the tricks are won by the highest card in the suit, or if trumps are played, by the highest trump card. There is bidding, with the highest bidder becoming the taker; the taker wins the hand if he or she gets enough card points as determined by a thoroughly insane point system. t/c",0,0,0,0,0,0,train
2690ef334051ceb8,"""Saab lofton was a radio personality for about two months of his before loosing his show on digital radio network. He will not provide proof of his comic roofis (as in did he actuall draw it himself or did he contract out the work while writing the storie. Both of his books (pamplets) are home published and could be considered very racist! This is not someone that has any creditibily as he has lied several times on his wikipedia page.

No RESULTS!
On June 12th, 2008 GLOBETREKER says:
This is not an example and cannot be proven that YOU actually drew THE strip.

Like I said I have been informed this comic in nothing more than 2 or 3 sheets of zerox paper stapled together. Not in the usual format as a printed affair. He uses the term loosely since it’s not a real printed comic. He has no examples of his drawing, what kind of cartoonist doesn’t put their work online. PROVE THAT SHIT!

He stated in this post to Wikipedia that his book Battle Neverending’s 3 thousand copies sold out in one year which is a total lie. He printed them in 1998 and was still selling them as recent as 2006

http://www.popocculture.com/28/battle-neverending-by-saab-l

“Jarvis Marlow is the man who paid out of his own pocket for the second printing (one thousand copies) and third printing (two thousand copies) of Battle Neverending. I sold all three thousand copies of Btl Nvrg within the span of a year”. 

(Example #1 of his lies)

2000 copies of A.D. supposedly sold in one year or as Saab states (Record Time) which is also unverifiable whether it actually sold that fast since he out an out lied about Battle Neverendings.
The first A.D. was published by a small defunct anarchist publisher which describes itself as publishing """"pamphlets"""", sold out and was not reprinted.

“However, his claim to fame is the novel he wrote while still in the dorms at San Francisco State University, A.D., which was so radical a book it got him kicked out of college in 1997.”

When in reality

“Lofton wrote """"A.D."""" while a student at San Francisco State University and spent so much time hawking the book when it was published three years ago that his grades began to fall and the university cut off his financial aid”.

(Example #2 of his lies)

I ‘m not admitting any mistake about BERKELEY (you always want to appear very radical so I’m sure you told him you were homeless on the streets of Berkeley) because you made that up as well as being homeless! The only place you’ve been homeless was on your mothers couch for THREE YEARS ALL THE WHILE REFUSING TO WORK A DAY JOB, IM SURE TO YOUR MOTHERS AMAZEMENT ON JUST HOW MUCH OF A BUM HER SON TURNED OUT TO BE!

(Example #3 of his lies)

“In all the WEEKS you've been STALKING me, NOT ONE motherfucker has so much as e-mailed me and asked, """"is this anonymous, psuedonym-using piece of shit correct about anything?""""”.

I know nobody reads your shit anyway so I wouldn’t expect any response. I write these things simply because I know that you can’t handle risking your supposed fame! (Which is all you are interested in anyway). Your not an activist you’re an opportunist masking yourself in anarchy.

And finally I have this victory over your Racist Spoiled Black Privileged ass!

Here’s the dialog about shutting Saabs Wikepedia page because firstly it’s chalked full of made up shit and secondly they finally realize that he’s just another home publishing hack!

I've looked into the books listed in the bibliography... The first was published by a small defunct anarchist publisher which describes itself as publishing """"pamphlets"""", sold out and was not reprinted. The second was described by Pop Occulture Magazine as """"obviously a low-budget and quite-possibly home-printed affair"""". There is no evidence that either of these books received a credible review, much less meet WP:BOOK. Journalists are a dime-a-dozen and not automatically notable, and these books don't appear to establish notability either.

Therefore I am proposing deletion of the article. If the tag is remove, would someone please nominate for deletion? I can't as I can't create the deletion page... 67.67.219.223 (talk) 

I'll keep an eye on it. I also find it a little hard to believe that he was kicked out of San Francisco State for writing a novel that was """"too radical."""" -) Steve Dufour (talk) 
I went looking for sources, didn't find any, agreed with proposed deletion. phoebe / (talk to me) 

YOU HAVE NO NOTABILITY BECAUSE YOU MAKE YOUR SHIT UP!

""",1,0,0,0,0,0,train
c32a874aefc514d9,"""

I have also preemptively requested community review of the matter at WP:ANI#Prem Rawat enforcement action.  """,0,0,0,0,0,0,train
86b19f980d8cd122,"""I am really having a hard time following this article, as it seems disjointed. Here is a direct quote:

In addition to a pretermination (Loudermill) hearing, an employee must be afforded a full evidentiary hearing, after the termination takes effect.[2] However, the scope of the pretermination hearing depends upon the scope of the post-termination hearing available to the employee. If a full post-termination hearing is available, the Loudermill pretermination hearing is minimal.

In such situations the employee would have an opportunity to respond in the pretermination hearing as long as she had available a post-termination hearing. Thus, the pre-termination hearing functions as """"an initial check against mistaken decision  essentially a determination of whether there are reasonable grounds to believe that the charges against the employee are true and support the proposed action.""""[3] If a pretermination hearing is """"oral or written notice of the charges against [the employee], an explanation of the employer's evidence [against the employee], and an opportunity [for the employee] to present their side of the story.""""[4]

The final sentence makes no sense, as it is not a complete sentence. The first paragraph also makes little sense, because it says that an employee MUST be afforded a full, post-termination hearing, but then goes on to say that if a full post-termination hearing is available, the pre-termination hearing is minimal. 

I would recommend that somebody rewrite this entire article, who has a complete understanding of the Loudermill holding.""",0,0,0,0,0,0,train
